account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_terms,loan_status,loan_default,max_withdrawal,min_withdrawal_x,min_withdrawal_y,cc_payment,cc_payment
2436,Bruntal,1993-05-25,monthly,1,0,,,,,,,41280,15,15,3328.0,1.0
2437,Hl.m. Praha,1995-12-04,monthly,1,0,,,,,,,5880,15,15,3460.0,1.0
2438,Novy Jicin,1997-11-16,monthly,1,0,,,,,,,12100,15,15,3512.0,1.0
2439,Ostrava - mesto,1996-08-13,monthly,2,0,,,,,,,9500,15,15,3562.0,1.0
2440,Prachatice,1997-12-18,monthly,1,0,,,,,,,24300,15,15,3664.0,1.0
2441,Pardubice,1996-12-22,monthly,1,1,,,,,,,18900,15,15,3678.0,1.0
2442,Ceske Budejovice,1997-08-21,monthly,1,0,,,,,,,2500,15,15,3711.0,1.0
2443,Nachod,1997-06-25,monthly,1,0,,,,,,,25800,15,15,3323.0,1.0
2444,Sumperk,1997-09-07,monthly,1,1,,,,,,,32200,15,15,3322.0,1.0
2445,Usti nad Orlici,1996-07-07,monthly,1,0,5469.0,293160.0,4886.0,60.0,current,"('F',)",64500,15,15,3724.0,1.0
2446,Beroun,1995-01-16,monthly,1,0,,,,,,,10800,15,15,3349.0,1.0
2447,Louny,1997-07-14,monthly,2,0,,,,,,,14560,15,15,3350.0,1.0
2448,Cheb,1997-05-11,monthly,1,0,,,,,,,2300,15,15,3351.0,1.0
2449,Cheb,1997-08-05,monthly,1,0,,,,,,,22600,300,300,3382.0,1.0
2450,Rychnov nad Kneznou,1996-04-10,monthly,1,1,,,,,,,25400,15,15,3377.0,1.0
2451,Brno - mesto,1997-04-29,monthly,1,0,,,,,,,17500,15,15,3021.0,1.0
2452,Hl.m. Praha,1997-07-14,monthly,2,0,,,,,,,5400,15,15,3376.0,1.0
2453,Hl.m. Praha,1993-03-08,monthly,2,0,,,,,,,7800,15,15,3037.0,1.0
2454,Mlada Boleslav,1994-05-07,monthly,1,0,,,,,,,34100,15,15,3372.0,1.0
2455,Sokolov,1997-02-06,monthly,1,0,,,,,,,7200,15,15,3084.0,1.0
2456,Znojmo,1995-09-09,monthly,1,0,5470.0,200976.0,4187.0,48.0,current,"('F',)",36000,15,15,3371.0,1.0
2457,Sumperk,1993-11-11,monthly,1,0,,,,,,,7400,15,15,3876.0,1.0
2459,Brno - venkov,1997-09-10,monthly,2,0,,,,,,,6800,15,15,3877.0,1.0
2460,Hl.m. Praha,1993-11-22,monthly,1,1,,,,,,,26800,15,15,3161.0,1.0
2461,Hl.m. Praha,1997-09-28,monthly,1,0,,,,,,,9300,15,15,3166.0,1.0
2463,Breclav,1994-10-11,monthly,1,0,,,,,,,19700,15,15,3362.0,1.0
2465,Hodonin,1996-10-06,monthly,1,0,,,,,,,4000,15,15,3189.0,1.0
2466,Most,1997-04-11,monthly,1,1,,,,,,,21900,15,15,3360.0,1.0
2467,Decin,1993-05-29,monthly,1,1,,,,,,,23840,15,15,3359.0,1.0
2468,Kladno,1996-07-13,monthly,1,0,,,,,,,2910,15,15,3230.0,1.0
2469,Praha - zapad,1996-02-05,monthly,1,0,,,,,,,3600,15,15,3357.0,1.0
2470,Jindrichuv Hradec,1994-07-23,monthly,1,0,,,,,,,40800,15,15,3273.0,1.0
2471,Kutna Hora,1994-07-03,monthly,2,1,,,,,,,68100,15,15,3355.0,1.0
2472,Prostejov,1994-02-08,monthly,2,1,,,,,,,38240,15,15,3299.0,1.0
2473,Ceske Budejovice,1996-02-16,monthly,2,0,,,,,,,3930,15,15,3344.0,1.0
2474,Decin,1996-04-20,monthly,1,0,,,,,,,5400,15,15,1728.0,1.0
2475,Pelhrimov,1996-10-13,monthly,1,0,,,,,,,30400,15,15,2696.0,1.0
2476,Ceska Lipa,1993-12-12,monthly,2,0,,,,,,,8550,15,15,469.0,1.0
2477,Praha - zapad,1997-02-11,monthly,1,0,,,,,,,6000,15,15,702.0,1.0
2479,Pisek,1993-10-09,monthly,1,0,,,,,,,9600,15,15,705.0,1.0
2480,Jablonec n. Nisou,1997-09-07,monthly,1,1,,,,,,,63400,15,15,710.0,1.0
2481,Hl.m. Praha,1995-10-28,monthly,1,0,,,,,,,5400,300,300,711.0,1.0
2482,Hl.m. Praha,1994-02-23,monthly,1,0,,,,,,,22900,15,15,713.0,1.0
2483,Hl.m. Praha,1996-09-29,monthly,1,1,,,,,,,26700,15,15,714.0,1.0
2484,Ostrava - mesto,1993-01-03,monthly,1,0,,,,,,,24300,15,15,717.0,1.0
2485,Usti nad Labem,1997-08-18,monthly,1,0,,,,,,,4500,15,15,719.0,1.0
2486,Hl.m. Praha,1993-02-27,monthly,1,0,5479.0,24516.0,2043.0,12.0,"('expired',)","('F',)",61000,15,15,720.0,1.0
2487,Havlickuv Brod,1995-10-22,monthly,1,0,,,,,,,11200,15,15,721.0,1.0
2488,Kolin,1993-04-06,monthly,2,0,,,,,,,8880,15,15,725.0,1.0
2489,Olomouc,1993-03-09,monthly,1,0,,,,,,,8850,15,15,726.0,1.0
2490,Domazlice,1995-02-21,monthly,1,0,,,,,,,26000,15,15,731.0,1.0
2491,Sumperk,1996-03-01,monthly,1,0,,,,,,,9300,1,1,732.0,1.0
2492,Opava,1997-09-01,monthly,1,0,,,,,,,6200,15,15,734.0,1.0
2493,Uherske Hradiste,1993-03-29,monthly,2,0,,,,,,,44640,15,15,736.0,1.0
2494,Ostrava - mesto,1994-04-23,monthly,1,0,,,,,,,43400,15,15,698.0,1.0
2495,Karvina,1997-03-19,monthly,1,0,,,,,,,2700,800,800,697.0,1.0
2496,Trutnov,1994-05-21,monthly,2,0,5482.0,165120.0,2752.0,60.0,current,"('F',)",6300,15,15,695.0,1.0
2497,Znojmo,1993-03-16,monthly,1,0,,,,,,,6600,15,15,673.0,1.0
2498,Teplice,1996-03-01,monthly,1,0,,,,,,,14000,15,15,654.0,1.0
2499,Benesov,1996-02-08,monthly,1,0,,,,,,,25800,15,15,656.0,1.0
2500,Trebic,1995-10-26,monthly,1,0,,,,,,,11500,15,15,658.0,1.0
2501,Sokolov,1994-02-26,monthly,1,1,,,,,,,21600,15,15,662.0,1.0
2502,Ceska Lipa,1996-10-21,monthly,1,0,,,,,,,9500,15,15,664.0,1.0
2503,Hl.m. Praha,1993-03-05,monthly,2,0,,,,,,,12000,15,15,665.0,1.0
2504,Jindrichuv Hradec,1993-12-09,monthly,1,1,,,,,,,62400,15,15,669.0,1.0
2505,Prostejov,1996-05-16,monthly,2,0,,,,,,,7450,15,15,674.0,1.0
2507,Uherske Hradiste,1996-12-28,monthly,1,0,,,,,,,9100,15,15,676.0,1.0
2508,Chomutov,1993-03-14,monthly,1,0,,,,,,,12500,15,15,680.0,1.0
2509,Hradec Kralove,1997-06-13,monthly,1,0,,,,,,,54200,15,15,683.0,1.0
2510,Trebic,1993-08-28,monthly,1,0,,,,,,,26100,15,15,684.0,1.0
2511,Teplice,1994-05-01,monthly,2,0,,,,,,,13600,15,15,688.0,1.0
2513,Karvina,1993-07-22,monthly,1,0,,,,,,,8460,15,15,693.0,1.0
2514,Jindrichuv Hradec,1995-08-13,monthly,1,1,,,,,,,19500,15,15,737.0,1.0
2515,Zlin,1995-10-24,monthly,1,1,,,,,,,56100,15,15,739.0,1.0
2516,Kutna Hora,1995-11-16,monthly,1,0,5486.0,466608.0,9721.0,48.0,current,"('F',)",42400,15,15,742.0,1.0
2519,Kladno,1993-01-15,monthly,1,0,,,,,,,14300,15,15,802.0,1.0
2520,Pisek,1995-07-25,monthly,1,0,,,,,,,8640,15,15,806.0,1.0
2521,Vyskov,1995-05-19,monthly,1,0,,,,,,,26100,15,15,807.0,1.0
2522,Liberec,1996-01-21,monthly,1,0,,,,,,,29100,9,9,809.0,1.0
2523,Praha - vychod,1993-05-11,monthly,1,0,,,,,,,4300,15,15,810.0,1.0
2524,Hl.m. Praha,1994-12-19,monthly,1,0,,,,,,,11400,15,15,812.0,1.0
2525,Jicin,1995-05-08,monthly,1,0,,,,,,,15840,15,15,822.0,1.0
2526,Jindrichuv Hradec,1996-07-04,monthly,1,0,,,,,,,4900,15,15,791.0,1.0
2527,Louny,1993-03-19,monthly,2,0,,,,,,,61200,15,15,824.0,1.0
2528,Znojmo,1993-03-25,monthly,1,0,,,,,,,4400,15,15,827.0,1.0
2530,Ostrava - mesto,1996-07-02,monthly,1,0,,,,,,,25100,15,15,829.0,1.0
2531,Trutnov,1996-12-21,monthly,1,0,,,,,,,6250,15,15,831.0,1.0
2532,Louny,1996-12-24,monthly,2,1,,,,,,,61000,15,15,832.0,1.0
2533,Semily,1995-06-27,monthly,1,0,,,,,,,41120,15,15,833.0,1.0
2534,Trebic,1993-06-03,monthly,1,0,,,,,,,12800,15,15,795.0,1.0
2535,Trebic,1997-01-21,monthly,2,0,,,,,,,19040,15,15,788.0,1.0
2536,Usti nad Labem,1994-10-28,monthly,1,0,,,,,,,14950,15,15,743.0,1.0
2537,Plzen - jih,1997-02-09,monthly,1,1,,,,,,,60900,15,15,753.0,1.0
2538,Havlickuv Brod,1994-01-30,monthly,1,0,,,,,,,8050,15,15,744.0,1.0
2539,Karlovy Vary,1997-04-24,monthly,1,0,,,,,,,3680,15,15,745.0,1.0
2540,Brno - mesto,1995-04-01,monthly,1,1,,,,,,,25200,15,15,746.0,1.0
2541,Hodonin,1994-11-08,monthly,2,0,,,,,,,27040,15,15,747.0,1.0
2542,Tabor,1993-08-07,monthly,1,0,,,,,,,8000,15,15,748.0,1.0
2543,Frydek - Mistek,1993-02-13,monthly,1,0,,,,,,,11700,15,15,750.0,1.0
2544,Louny,1996-12-04,monthly,1,0,,,,,,,31680,5,5,751.0,1.0
2545,Hl.m. Praha,1996-12-04,monthly,2,0,5491.0,428784.0,8933.0,48.0,current,"('F',)",12500,15,15,759.0,1.0
2546,Hl.m. Praha,1994-12-08,monthly,1,0,,,,,,,41100,15,15,783.0,1.0
2547,Ostrava - mesto,1995-04-28,monthly,1,1,,,,,,,34240,15,15,762.0,1.0
2548,Hodonin,1996-01-06,monthly,1,0,,,,,,,30720,15,15,763.0,1.0
2549,Ostrava - mesto,1993-11-12,monthly,2,0,,,,,,,9450,15,15,764.0,1.0
2550,Bruntal,1995-11-11,monthly,1,1,,,,,,,28320,15,15,766.0,1.0
2551,Kolin,1996-02-08,monthly,2,0,,,,,,,64500,15,15,768.0,1.0
2552,Usti nad Orlici,1993-07-01,monthly,1,1,,,,,,,25100,15,15,780.0,1.0
2553,Usti nad Labem,1995-07-24,monthly,1,0,,,,,,,18100,15,15,781.0,1.0
2554,Liberec,1993-06-18,monthly,1,1,,,,,,,41920,15,15,653.0,1.0
2555,Blansko,1993-03-10,monthly,2,1,,,,,,,39040,15,15,652.0,1.0
2556,Nachod,1997-10-19,monthly,1,0,,,,,,,2700,15,15,650.0,1.0
2557,Teplice,1993-11-17,monthly,1,0,,,,,,,9300,15,15,538.0,1.0
2558,Nachod,1997-08-04,monthly,1,0,,,,,,,3090,15,15,521.0,1.0
2559,Ceska Lipa,1995-06-01,monthly,1,0,,,,,,,37280,15,15,524.0,1.0
2560,Cesky Krumlov,1997-06-20,monthly,1,0,,,,,,,15040,15,15,526.0,1.0
2561,Kromeriz,1996-09-29,monthly,1,1,,,,,,,37280,15,15,528.0,1.0
2562,Jablonec n. Nisou,1995-08-15,monthly,1,0,,,,,,,6570,15,15,529.0,1.0
2563,Rychnov nad Kneznou,1995-01-17,monthly,1,0,,,,,,,23520,15,15,531.0,1.0
2564,Liberec,1997-06-03,monthly,1,0,,,,,,,21200,15,15,537.0,1.0
2565,Ostrava - mesto,1995-10-04,monthly,1,0,,,,,,,33600,15,15,542.0,1.0
2566,Rychnov nad Kneznou,1993-01-27,monthly,1,0,,,,,,,4700,100,100,519.0,1.0
2567,Pelhrimov,1996-01-07,monthly,1,0,,,,,,,6000,15,15,545.0,1.0
2568,Pelhrimov,1994-03-02,monthly,1,0,,,,,,,24400,15,15,546.0,1.0
2569,Benesov,1994-06-10,monthly,1,0,,,,,,,11900,15,15,547.0,1.0
2570,Hl.m. Praha,1995-12-19,monthly,1,0,,,,,,,3900,15,15,552.0,1.0
2571,Trebic,1997-01-15,monthly,1,1,,,,,,,60900,15,15,557.0,1.0
2573,Kladno,1996-07-16,monthly,1,1,,,,,,,37500,15,15,560.0,1.0
2574,Frydek - Mistek,1993-02-02,monthly,1,0,,,,,,,59500,15,15,520.0,1.0
2575,Olomouc,1997-04-13,monthly,1,0,,,,,,,8400,15,15,517.0,1.0
2576,Hl.m. Praha,1993-09-02,monthly,2,0,,,,,,,64100,15,15,565.0,1.0
2577,Melnik,1995-07-30,monthly,1,0,,,,,,,12800,15,15,496.0,1.0
2578,Brno - mesto,1996-03-25,monthly,2,0,,,,,,,6700,15,15,478.0,1.0
2579,Karlovy Vary,1997-10-18,monthly,1,0,,,,,,,3960,15,15,479.0,1.0
2580,Prostejov,1995-11-09,monthly,2,0,5495.0,89340.0,1489.0,60.0,current,"('F',)",31200,15,15,483.0,1.0
2581,Olomouc,1993-03-11,monthly,1,1,,,,,,,41760,15,15,487.0,1.0
2582,Plzen - sever,1993-11-01,monthly,1,1,,,,,,,43360,15,15,489.0,1.0
2583,Uherske Hradiste,1993-05-11,monthly,2,0,,,,,,,3500,200,200,490.0,1.0
2584,Svitavy,1993-07-08,monthly,1,0,,,,,,,7200,15,15,491.0,1.0
2585,Prerov,1993-02-10,monthly,1,0,,,,,,,40160,2,2,497.0,1.0
2586,Hodonin,1997-04-16,monthly,2,0,,,,,,,61900,15,15,516.0,1.0
2587,Hl.m. Praha,1997-07-25,monthly,1,0,,,,,,,24200,15,15,502.0,1.0
2588,Kolin,1993-12-04,monthly,1,1,,,,,,,22560,15,15,504.0,1.0
2589,Praha - vychod,1996-12-04,monthly,1,0,,,,,,,6000,15,15,508.0,1.0
2590,Pardubice,1996-12-04,monthly,1,0,,,,,,,3100,15,15,512.0,1.0
2591,Hl.m. Praha,1996-05-06,monthly,1,0,,,,,,,3700,15,15,513.0,1.0
2592,Jesenik,1993-09-01,monthly,1,1,,,,,,,40000,15,15,514.0,1.0
2593,Kolin,1996-07-06,monthly,1,0,,,,,,,17300,15,15,515.0,1.0
2595,Hl.m. Praha,1997-08-17,monthly,1,0,,,,,,,10700,15,15,569.0,1.0
2596,Hl.m. Praha,1994-09-02,monthly,1,0,,,,,,,7560,15,15,648.0,1.0
2597,Tachov,1997-03-16,monthly,1,0,,,,,,,23300,15,15,633.0,1.0
2598,Hl.m. Praha,1996-03-14,monthly,1,1,,,,,,,78900,3,3,612.0,1.0
2599,Rychnov nad Kneznou,1993-04-20,monthly,1,1,,,,,,,59800,15,15,614.0,1.0
2600,Hl.m. Praha,1996-02-13,monthly,1,1,,,,,,,63400,15,15,616.0,1.0
2601,Karvina,1996-11-24,monthly,2,0,,,,,,,4500,700,700,626.0,1.0
2602,Nachod,1996-06-17,monthly,2,0,,,,,,,26720,15,15,628.0,1.0
2603,Nymburk,1996-06-14,monthly,1,0,,,,,,,6200,15,15,630.0,1.0
2604,Frydek - Mistek,1996-07-04,monthly,1,0,,,,,,,9400,15,15,631.0,1.0
2605,Tabor,1996-01-10,monthly,1,0,,,,,,,7600,15,15,636.0,1.0
2606,Hl.m. Praha,1994-07-27,monthly,2,0,,,,,,,4100,15,15,608.0,1.0
2607,Hl.m. Praha,1997-08-19,monthly,1,0,,,,,,,11800,15,15,637.0,1.0
2608,Prachatice,1995-08-09,monthly,1,0,,,,,,,9900,15,15,639.0,1.0
2609,Opava,1993-05-03,monthly,2,0,,,,,,,62800,15,15,640.0,1.0
2610,Brno - mesto,1996-12-20,monthly,1,0,,,,,,,8000,15,15,641.0,1.0
2611,Hl.m. Praha,1996-03-06,monthly,1,1,,,,,,,24700,15,15,645.0,1.0
2612,Hl.m. Praha,1997-04-29,monthly,1,0,,,,,,,33900,15,15,646.0,1.0
2613,Plzen - mesto,1993-10-03,monthly,2,0,,,,,,,12600,15,15,647.0,1.0
2614,Chrudim,1996-09-11,monthly,1,0,,,,,,,5400,15,15,611.0,1.0
2615,Frydek - Mistek,1994-07-17,monthly,1,0,,,,,,,48200,15,15,607.0,1.0
2616,Hl.m. Praha,1993-08-17,monthly,1,0,,,,,,,32700,15,15,570.0,1.0
2617,Hl.m. Praha,1993-09-24,monthly,1,0,,,,,,,8760,15,15,591.0,1.0
2618,Prostejov,1993-03-21,monthly,1,0,,,,,,,15600,15,15,571.0,1.0
2619,Strakonice,1996-05-13,monthly,1,0,,,,,,,11800,15,15,576.0,1.0
2620,Domazlice,1993-08-03,monthly,1,0,,,,,,,9440,15,15,577.0,1.0
2621,Brno - venkov,1995-10-29,monthly,1,0,,,,,,,5500,15,15,581.0,1.0
2622,Hl.m. Praha,1996-08-21,monthly,2,0,5501.0,136344.0,5681.0,24.0,current,"('F',)",10400,15,15,582.0,1.0
2623,Jihlava,1993-10-09,monthly,1,0,,,,,,,13440,15,15,584.0,1.0
2624,Tachov,1996-03-28,monthly,1,1,,,,,,,28800,15,15,589.0,1.0
2627,Sumperk,1994-10-02,monthly,2,0,,,,,,,22200,15,15,595.0,1.0
2629,Zdar nad Sazavou,1996-09-10,monthly,2,1,,,,,,,23500,15,15,598.0,1.0
2630,Zlin,1995-12-21,monthly,1,0,,,,,,,25800,15,15,600.0,1.0
2631,Hl.m. Praha,1996-03-29,monthly,1,0,,,,,,,2125,15,15,601.0,1.0
2632,Karlovy Vary,1993-01-02,monthly,1,0,,,,,,,14400,15,15,602.0,1.0
2633,Klatovy,1996-03-14,monthly,1,0,,,,,,,74400,15,15,603.0,1.0
2634,Jicin,1997-10-08,monthly,2,0,,,,,,,22000,15,15,834.0,1.0
2635,Plzen - jih,1996-02-04,monthly,1,1,,,,,,,63600,15,15,837.0,1.0
2636,Pisek,1996-11-26,monthly,1,0,,,,,,,3600,15,15,839.0,1.0
2637,Karvina,1997-01-01,monthly,1,1,,,,,,,26400,15,15,1072.0,1.0
2638,Kolin,1994-06-02,monthly,1,1,,,,,,,23000,15,15,1057.0,1.0
2639,Pelhrimov,1993-04-26,monthly,1,0,,,,,,,25700,15,15,1061.0,1.0
2640,Hl.m. Praha,1996-09-21,monthly,1,1,,,,,,,28800,15,15,1062.0,1.0
2641,Melnik,1993-05-02,monthly,1,1,,,,,,,22800,15,15,1064.0,1.0
2642,Frydek - Mistek,1995-06-05,monthly,1,0,,,,,,,28960,2,2,1067.0,1.0
2644,Hl.m. Praha,1997-08-08,monthly,1,0,,,,,,,3440,15,15,1070.0,1.0
2645,Brno - mesto,1993-05-22,monthly,1,0,,,,,,,24100,15,15,1073.0,1.0
2646,Kutna Hora,1997-07-24,monthly,1,1,,,,,,,64600,15,15,1054.0,1.0
2647,Opava,1993-02-08,monthly,1,0,,,,,,,58300,15,15,1078.0,1.0
2648,Trutnov,1993-04-13,monthly,1,0,,,,,,,23200,15,15,1079.0,1.0
2649,Benesov,1993-09-08,monthly,1,0,,,,,,,42400,15,15,1080.0,1.0
2650,Olomouc,1996-03-26,monthly,1,0,,,,,,,27680,15,15,1081.0,1.0
2651,Benesov,1993-03-21,monthly,2,1,,,,,,,39000,15,15,1082.0,1.0
2652,Hl.m. Praha,1996-07-22,monthly,2,0,,,,,,,30880,15,15,1085.0,1.0
2653,Zdar nad Sazavou,1997-01-08,monthly,1,1,,,,,,,18700,15,15,1088.0,1.0
2654,Breclav,1994-07-21,monthly,1,0,,,,,,,9550,15,15,1055.0,1.0
2655,Hl.m. Praha,1996-09-07,monthly,2,0,,,,,,,30700,15,15,1050.0,1.0
2656,Hl.m. Praha,1997-02-18,monthly,2,0,,,,,,,3900,15,15,1092.0,1.0
2657,Brno - venkov,1996-10-07,monthly,1,0,,,,,,,9050,15,15,1021.0,1.0
2658,Plzen - jih,1997-11-14,monthly,2,0,,,,,,,1367,15,15,991.0,1.0
2659,Ceske Budejovice,1996-03-30,monthly,1,0,,,,,,,14080,15,15,996.0,1.0
2661,Hl.m. Praha,1997-02-25,monthly,1,0,,,,,,,12600,15,15,1008.0,1.0
2662,Novy Jicin,1994-05-24,monthly,1,0,,,,,,,7600,15,15,1009.0,1.0
2663,Zlin,1995-01-25,monthly,1,0,,,,,,,11100,15,15,1013.0,1.0
2664,Jihlava,1994-01-20,monthly,1,0,,,,,,,29400,15,15,1015.0,1.0
2665,Trebic,1993-11-13,monthly,1,0,,,,,,,28300,15,15,1024.0,1.0
2666,Semily,1993-03-08,monthly,2,0,,,,,,,5550,15,15,1048.0,1.0
2667,Cheb,1993-10-23,monthly,2,0,,,,,,,5800,15,15,1027.0,1.0
2668,Tabor,1997-05-20,monthly,1,0,,,,,,,11600,15,15,1034.0,1.0
2670,Rakovnik,1993-01-27,monthly,1,1,,,,,,,52100,15,15,1043.0,1.0
2671,Hl.m. Praha,1993-09-15,monthly,1,0,,,,,,,8520,15,15,1045.0,1.0
2672,Kromeriz,1997-03-14,monthly,1,0,,,,,,,3630,15,15,1046.0,1.0
2673,Chomutov,1994-01-04,monthly,1,0,,,,,,,14100,15,15,1047.0,1.0
2674,Svitavy,1995-10-10,monthly,1,0,,,,,,,25000,15,15,1090.0,1.0
2675,Hl.m. Praha,1994-02-19,monthly,1,1,,,,,,,36900,15,15,1096.0,1.0
2676,Opava,1993-01-22,monthly,1,0,,,,,,,20320,15,15,988.0,1.0
2677,Kolin,1996-08-28,monthly,1,0,,,,,,,25200,15,15,1178.0,1.0
2678,Hl.m. Praha,1997-07-15,monthly,1,1,,,,,,,33700,15,15,1155.0,1.0
2679,Bruntal,1997-07-24,monthly,1,0,,,,,,,8250,15,15,1158.0,1.0
2680,Nachod,1995-03-03,monthly,1,0,,,,,,,24331,5,5,1159.0,1.0
2681,Plzen - sever,1995-01-19,monthly,1,1,,,,,,,29500,15,15,1161.0,1.0
2684,Melnik,1997-09-10,monthly,1,0,,,,,,,17300,15,15,1176.0,1.0
2685,Bruntal,1996-11-01,monthly,1,0,,,,,,,14500,15,15,1179.0,1.0
2686,Plzen - mesto,1996-01-11,monthly,2,0,,,,,,,9800,15,15,1152.0,1.0
2687,Sumperk,1993-07-01,monthly,1,0,,,,,,,11100,15,15,1187.0,1.0
2688,Olomouc,1995-02-20,monthly,1,0,,,,,,,5200,15,15,1188.0,1.0
2689,Karvina,1997-01-01,monthly,1,1,,,,,,,29800,15,15,1190.0,1.0
2690,Zdar nad Sazavou,1997-03-19,monthly,1,0,,,,,,,8400,15,15,1193.0,1.0
2691,Jesenik,1993-09-08,monthly,1,0,,,,,,,5800,100,100,1194.0,1.0
2692,Plzen - sever,1995-12-08,monthly,1,0,,,,,,,14750,15,15,1196.0,1.0
2693,Pelhrimov,1997-11-17,monthly,2,1,,,,,,,21600,15,15,1197.0,1.0
2694,Melnik,1993-03-08,monthly,2,0,5519.0,91632.0,7636.0,12.0,"('expired',)","('F',)",36160,15,15,1154.0,1.0
2695,Jindrichuv Hradec,1993-09-16,monthly,1,1,,,,,,,40480,15,15,1151.0,1.0
2696,Hl.m. Praha,1997-01-19,monthly,1,0,,,,,,,5550,15,15,1101.0,1.0
2697,Mlada Boleslav,1993-06-26,monthly,1,0,,,,,,,23200,15,15,1116.0,1.0
2698,Semily,1997-05-21,monthly,1,1,,,,,,,17200,1000,1000,1102.0,1.0
2699,Opava,1996-12-25,monthly,1,1,5520.0,231168.0,4816.0,48.0,current,"('F',)",54100,15,15,1104.0,1.0
2700,Ostrava - mesto,1993-11-08,monthly,1,0,,,,,,,45200,15,15,1107.0,1.0
2701,Novy Jicin,1993-07-27,monthly,1,1,,,,,,,28960,15,15,1110.0,1.0
2702,Ostrava - mesto,1996-02-01,monthly,2,1,,,,,,,47200,15,15,1111.0,1.0
2703,Trebic,1997-10-28,monthly,1,0,,,,,,,2082,15,15,1114.0,1.0
2706,Pardubice,1996-06-23,monthly,2,0,,,,,,,5500,100,100,1144.0,1.0
2707,Trebic,1994-11-27,monthly,1,1,,,,,,,64500,15,15,1127.0,1.0
2708,Hl.m. Praha,1996-03-25,monthly,1,1,,,,,,,45440,15,15,1128.0,1.0
2709,Benesov,1996-10-18,monthly,1,0,,,,,,,3330,15,15,1130.0,1.0
2710,Pribram,1996-06-12,monthly,1,0,,,,,,,63500,15,15,1135.0,1.0
2711,Jihlava,1993-05-19,monthly,1,0,,,,,,,21440,15,15,1137.0,1.0
2712,Nymburk,1993-03-12,monthly,2,0,,,,,,,32800,15,15,1140.0,1.0
2713,Plzen - mesto,1994-04-03,monthly,2,0,,,,,,,14500,15,15,1142.0,1.0
2714,Hl.m. Praha,1993-01-30,monthly,1,0,,,,,,,24100,15,15,990.0,1.0
2715,Havlickuv Brod,1997-10-06,monthly,2,0,,,,,,,2340,15,15,987.0,1.0
2716,Zdar nad Sazavou,1996-01-08,monthly,2,1,,,,,,,24960,15,15,840.0,1.0
2717,Ostrava - mesto,1996-07-25,monthly,1,0,,,,,,,2370,15,15,901.0,1.0
2718,Rokycany,1995-02-05,monthly,1,0,,,,,,,17000,15,15,887.0,1.0
2719,Praha - vychod,1996-02-08,monthly,1,0,,,,,,,11700,15,15,888.0,1.0
2721,Ostrava - mesto,1997-11-14,monthly,2,0,,,,,,,18400,15,15,891.0,1.0
2722,Jesenik,1997-07-24,monthly,1,0,,,,,,,10850,15,15,894.0,1.0
2723,Prerov,1995-03-12,monthly,1,0,,,,,,,17440,15,15,896.0,1.0
2724,Praha - zapad,1996-08-09,monthly,1,0,,,,,,,19200,15,15,900.0,1.0
2725,Usti nad Orlici,1997-04-02,monthly,1,1,5526.0,69624.0,1934.0,36.0,current,"('F',)",43520,15,15,903.0,1.0
2726,Pisek,1995-04-20,monthly,1,1,,,,,,,30900,15,15,884.0,1.0
2727,Hl.m. Praha,1995-10-25,monthly,1,0,,,,,,,21100,15,15,906.0,1.0
2729,Teplice,1995-01-16,monthly,1,0,,,,,,,30240,15,15,909.0,1.0
2730,Cheb,1996-05-02,monthly,1,0,,,,,,,2430,15,15,910.0,1.0
2731,Hl.m. Praha,1995-09-26,monthly,1,1,,,,,,,27300,15,15,912.0,1.0
2732,Kolin,1993-07-27,monthly,1,0,,,,,,,64000,15,15,914.0,1.0
2733,Sumperk,1993-12-22,monthly,1,0,,,,,,,8280,15,15,916.0,1.0
2734,Blansko,1996-12-16,monthly,1,0,,,,,,,8500,15,15,886.0,1.0
2736,Olomouc,1993-07-02,monthly,2,0,,,,,,,15200,15,15,919.0,1.0
2737,Jesenik,1996-07-06,monthly,1,0,,,,,,,22400,15,15,860.0,1.0
2738,Usti nad Labem,1993-11-12,monthly,1,0,,,,,,,27200,15,15,841.0,1.0
2739,Kromeriz,1993-11-29,monthly,1,0,,,,,,,12400,15,15,842.0,1.0
2740,Ceske Budejovice,1994-05-08,monthly,1,0,,,,,,,35900,15,15,845.0,1.0
2741,Cesky Krumlov,1993-06-07,monthly,2,1,,,,,,,62900,15,15,850.0,1.0
2742,Cheb,1994-10-15,monthly,1,1,,,,,,,29760,15,15,855.0,1.0
2743,Trutnov,1997-05-22,monthly,1,0,,,,,,,21600,15,15,857.0,1.0
2745,Prostejov,1997-09-28,monthly,1,0,,,,,,,34400,15,15,862.0,1.0
2746,Karlovy Vary,1996-08-23,monthly,2,0,,,,,,,8000,15,15,879.0,1.0
2747,Hl.m. Praha,1994-08-14,monthly,2,0,,,,,,,7500,15,15,864.0,1.0
2749,Hl.m. Praha,1994-05-23,monthly,2,1,,,,,,,61000,15,15,871.0,1.0
2750,Rakovnik,1995-04-13,monthly,1,0,,,,,,,16200,15,15,872.0,1.0
2751,Tachov,1995-04-28,monthly,1,0,,,,,,,5700,15,15,875.0,1.0
2752,Ostrava - mesto,1996-05-15,monthly,1,0,,,,,,,41100,15,15,876.0,1.0
