"account_id","district_name","open_date","statement_frequency","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan_default","loan","max_withdrawal","min_withdrawal","cc_payments","max_balance","min_balance"
2258,NA,"1996-11-12","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,48,174283,-41126
2259,NA,"1994-05-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,107,174283,-41126
2260,NA,"1994-06-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,105,174283,-41126
2261,NA,"1996-12-27","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,43,174283,-41126
2262,NA,"1997-02-08","monthly",1,1,230220,6395,36,"current",FALSE,"T",87400,0,69,174283,-41126
2263,NA,"1996-03-12","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,71,174283,-41126
2264,NA,"1996-11-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,47,174283,-41126
2265,NA,"1995-08-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,107,174283,-41126
2266,NA,"1996-07-19","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,60,174283,-41126
2267,NA,"1994-09-20","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,103,174283,-41126
2268,NA,"1995-02-11","monthly",1,0,20196,561,36,"current",FALSE,"T",87400,0,93,174283,-41126
2269,NA,"1993-11-04","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
2270,NA,"1997-03-08","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,40,174283,-41126
2271,NA,"1993-11-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,119,174283,-41126
2272,NA,"1997-10-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,32,174283,-41126
2274,NA,"1996-01-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,98,174283,-41126
2275,NA,"1996-09-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,56,174283,-41126
2276,NA,"1993-10-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,121,174283,-41126
2278,NA,"1996-08-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,61,174283,-41126
2279,NA,"1996-10-30","weekly",1,1,314688,6556,48,"current",FALSE,"T",87400,0,54,174283,-41126
2280,NA,"1995-08-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,85,174283,-41126
2281,NA,"1995-07-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,85,174283,-41126
2282,NA,"1993-09-17","weekly",1,1,NA,NA,NA,NA,NA,"F",87400,0,138,174283,-41126
2285,NA,"1996-11-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,80,174283,-41126
2286,NA,"1996-12-06","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,53,174283,-41126
2287,NA,"1996-04-21","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,65,174283,-41126
2288,NA,"1996-01-01","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,74,174283,-41126
2289,NA,"1996-03-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,69,174283,-41126
2290,NA,"1996-10-22","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,50,174283,-41126
2291,NA,"1996-07-27","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,57,174283,-41126
2292,NA,"1995-06-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,107,174283,-41126
2293,NA,"1993-02-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,138,174283,-41126
2294,NA,"1996-09-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,56,174283,-41126
2295,NA,"1996-06-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,78,174283,-41126
2296,NA,"1997-11-05","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
2297,NA,"1995-06-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,93,174283,-41126
2298,NA,"1993-07-03","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,133,174283,-41126
2299,NA,"1997-01-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,50,174283,-41126
2300,NA,"1997-01-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,9,174283,-41126
2301,NA,"1995-10-10","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,79,174283,-41126
2302,NA,"1993-09-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,130,174283,-41126
2303,NA,"1996-11-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,51,174283,-41126
2304,NA,"1996-02-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,59,174283,-41126
2305,NA,"1993-12-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,116,174283,-41126
2306,NA,"1993-12-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,128,174283,-41126
2307,NA,"1995-07-12","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,85,174283,-41126
2309,NA,"1995-12-03","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,76,174283,-41126
2310,NA,"1995-07-19","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,100,174283,-41126
2311,NA,"1997-10-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,30,174283,-41126
2312,NA,"1997-09-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,28,174283,-41126
2313,NA,"1993-04-13","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,169,174283,-41126
2314,NA,"1996-09-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,56,174283,-41126
2315,NA,"1994-02-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,113,174283,-41126
2316,NA,"1997-07-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,42,174283,-41126
2317,NA,"1997-08-28","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
2318,NA,"1993-11-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,126,174283,-41126
2319,NA,"1996-07-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,69,174283,-41126
2321,NA,"1993-05-13","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,178,174283,-41126
2322,NA,"1995-01-02","monthly",1,0,46320,1930,24,"expired",FALSE,"T",87400,0,116,174283,-41126
2323,NA,"1995-05-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,90,174283,-41126
2324,NA,"1997-05-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,39,174283,-41126
2325,NA,"1997-02-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,45,174283,-41126
2326,NA,"1994-01-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,131,174283,-41126
2327,NA,"1993-06-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,145,174283,-41126
2328,NA,"1995-06-14","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,81,174283,-41126
2329,NA,"1996-08-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,60,174283,-41126
2330,NA,"1993-01-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,139,174283,-41126
2331,NA,"1995-04-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,85,174283,-41126
2332,NA,"1996-09-24","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,64,174283,-41126
2333,NA,"1994-10-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,139,174283,-41126
2334,NA,"1996-03-19","monthly",1,0,48312,2013,24,"current",FALSE,"T",87400,0,93,174283,-41126
2335,NA,"1996-04-04","monthly",1,0,541200,9020,60,"current",TRUE,"T",87400,0,98,174283,-41126
2336,NA,"1993-07-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,163,174283,-41126
2337,NA,"1997-07-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,37,174283,-41126
2338,NA,"1997-08-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,41,174283,-41126
2339,NA,"1996-09-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
2340,NA,"1997-06-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,39,174283,-41126
2341,NA,"1995-11-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,71,174283,-41126
2342,NA,"1993-02-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
2343,NA,"1994-12-09","monthly",1,0,99336,4139,24,"expired",FALSE,"T",87400,0,117,174283,-41126
2344,NA,"1996-07-02","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,61,174283,-41126
2345,NA,"1993-10-25","monthly",1,0,199680,3328,60,"current",FALSE,"T",87400,0,127,174283,-41126
2346,NA,"1996-05-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,49,174283,-41126
2347,NA,"1996-08-30","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,54,174283,-41126
2348,NA,"1996-02-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,72,174283,-41126
2349,NA,"1996-09-11","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
2350,NA,"1996-08-04","monthly",1,1,159744,3328,48,"current",FALSE,"T",87400,0,71,174283,-41126
2351,NA,"1997-09-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,34,174283,-41126
2352,NA,"1995-01-21","monthly",1,0,49440,824,60,"current",FALSE,"T",87400,0,98,174283,-41126
2353,NA,"1995-09-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,85,174283,-41126
2354,NA,"1997-03-17","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,44,174283,-41126
2355,NA,"1995-01-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,97,174283,-41126
2356,NA,"1996-12-23","weekly",2,0,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
2357,NA,"1993-01-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,145,174283,-41126
2358,NA,"1995-09-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,83,174283,-41126
2359,NA,"1996-07-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,73,174283,-41126
2360,NA,"1996-08-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,58,174283,-41126
2361,NA,"1994-02-25","monthly",1,0,156672,4352,36,"expired",FALSE,"T",87400,0,159,174283,-41126
2362,NA,"1996-12-30","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,45,174283,-41126
2363,NA,"1994-10-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,103,174283,-41126
2364,NA,"1995-05-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,89,174283,-41126
2365,NA,"1994-11-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,101,174283,-41126
2366,NA,"1997-05-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,36,174283,-41126
2367,NA,"1995-03-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,94,174283,-41126
2369,NA,"1997-07-19","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,38,174283,-41126
2370,NA,"1997-10-01","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,33,174283,-41126
2371,NA,"1997-10-23","weekly",2,1,NA,NA,NA,NA,NA,"F",87400,0,27,174283,-41126
2372,NA,"1997-06-15","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,42,174283,-41126
2373,NA,"1996-09-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,51,174283,-41126
2374,NA,"1995-12-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,75,174283,-41126
2375,NA,"1994-05-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,111,174283,-41126
2376,NA,"1996-12-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,51,174283,-41126
2377,NA,"1994-11-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,95,174283,-41126
2378,NA,"1993-01-01","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,186,174283,-41126
2379,NA,"1993-01-10","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,152,174283,-41126
2380,NA,"1997-02-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
2381,NA,"1997-02-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,48,174283,-41126
2382,NA,"1994-03-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,111,174283,-41126
2383,NA,"1996-08-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,67,174283,-41126
2384,NA,"1994-12-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,97,174283,-41126
2385,NA,"1996-11-15","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
2386,NA,"1996-12-17","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
2387,NA,"1996-06-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,59,174283,-41126
2388,NA,"1993-06-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,129,174283,-41126
2389,NA,"1996-06-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
2390,NA,"1996-02-12","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,84,174283,-41126
2391,NA,"1997-11-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,32,174283,-41126
2392,NA,"1997-05-18","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,25,174283,-41126
2393,NA,"1993-01-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,152,174283,-41126
2394,NA,"1997-08-23","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,31,174283,-41126
2395,NA,"1996-06-24","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
2396,NA,"1993-02-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
2397,NA,"1996-06-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,77,174283,-41126
2398,NA,"1996-11-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,94,174283,-41126
2399,NA,"1994-04-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,191,174283,-41126
2400,NA,"1996-06-15","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,57,174283,-41126
2401,NA,"1994-08-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,102,174283,-41126
2402,NA,"1997-11-06","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
2403,NA,"1996-02-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,86,174283,-41126
2404,NA,"1997-06-05","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,40,174283,-41126
2405,NA,"1997-02-27","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,48,174283,-41126
2406,NA,"1996-03-22","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
2407,NA,"1996-07-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,63,174283,-41126
2408,NA,"1996-12-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,50,174283,-41126
2409,NA,"1996-02-13","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,78,174283,-41126
2410,NA,"1993-05-11","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,131,174283,-41126
2411,NA,"1993-06-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,134,174283,-41126
2413,NA,"1997-10-27","monthly",1,0,17952,1496,12,"current",FALSE,"T",87400,0,32,174283,-41126
2414,NA,"1995-01-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,91,174283,-41126
2415,NA,"1997-02-27","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,46,174283,-41126
2416,NA,"1996-01-23","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,73,174283,-41126
2417,NA,"1993-08-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
2418,NA,"1996-10-29","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,83,174283,-41126
2419,NA,"1993-11-27","monthly",1,0,95808,7984,12,"expired",FALSE,"T",87400,0,182,174283,-41126
2420,NA,"1996-06-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,64,174283,-41126
2421,NA,"1995-01-11","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,91,174283,-41126
2422,NA,"1997-08-29","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
2423,NA,"1993-02-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
2424,NA,"1995-10-13","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,121,174283,-41126
2425,NA,"1993-01-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,166,174283,-41126
2427,NA,"1993-10-08","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,132,174283,-41126
2428,NA,"1993-09-08","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,131,174283,-41126
2429,NA,"1993-02-06","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,152,174283,-41126
2430,NA,"1994-10-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,107,174283,-41126
2431,NA,"1995-02-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,122,174283,-41126
2432,NA,"1996-04-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,62,174283,-41126
2433,NA,"1993-02-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,138,174283,-41126
2434,NA,"1993-02-02","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,169,174283,-41126
2435,NA,"1993-11-01","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,150,174283,-41126
2436,NA,"1993-05-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,142,174283,-41126
2437,NA,"1995-12-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,75,174283,-41126
2438,NA,"1997-11-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,28,174283,-41126
2439,NA,"1996-08-13","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,54,174283,-41126
2440,NA,"1997-12-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,25,174283,-41126
2441,NA,"1996-12-22","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,50,174283,-41126
2442,NA,"1997-08-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
2443,NA,"1997-06-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,37,174283,-41126
2444,NA,"1997-09-07","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,34,174283,-41126
2445,NA,"1996-07-07","monthly",1,0,293160,4886,60,"current",FALSE,"T",87400,0,84,174283,-41126
2446,NA,"1995-01-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,104,174283,-41126
2447,NA,"1997-07-14","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,40,174283,-41126
2448,NA,"1997-05-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,35,174283,-41126
2449,NA,"1997-08-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,20,174283,-41126
2450,NA,"1996-04-10","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,68,174283,-41126
2451,NA,"1997-04-29","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,42,174283,-41126
2452,NA,"1997-07-14","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,31,174283,-41126
2453,NA,"1993-03-08","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,141,174283,-41126
2454,NA,"1994-05-07","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,190,174283,-41126
2455,NA,"1997-02-06","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,47,174283,-41126
2456,NA,"1995-09-09","monthly",1,0,200976,4187,48,"current",FALSE,"T",87400,0,98,174283,-41126
2457,NA,"1993-11-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,140,174283,-41126
2458,NA,"1993-03-14","weekly",1,0,NA,NA,NA,NA,NA,"F",87400,0,141,174283,-41126
2459,NA,"1997-09-10","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,33,174283,-41126
2460,NA,"1993-11-22","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
2461,NA,"1997-09-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,40,174283,-41126
2463,NA,"1994-10-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,102,174283,-41126
2464,NA,"1993-07-02","after every transaction",1,0,NA,NA,NA,NA,NA,"F",87400,0,167,174283,-41126
2465,NA,"1996-10-06","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,55,174283,-41126
2466,NA,"1997-04-11","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,44,174283,-41126
2467,NA,"1993-05-29","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,136,174283,-41126
2468,NA,"1996-07-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,55,174283,-41126
2469,NA,"1996-02-05","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,65,174283,-41126
2470,NA,"1994-07-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,110,174283,-41126
2471,NA,"1994-07-03","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,112,174283,-41126
2472,NA,"1994-02-08","monthly",2,1,NA,NA,NA,NA,NA,"F",87400,0,123,174283,-41126
2473,NA,"1996-02-16","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,65,174283,-41126
2474,NA,"1996-04-20","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,74,174283,-41126
2475,NA,"1996-10-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,57,174283,-41126
2476,NA,"1993-12-12","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,117,174283,-41126
2477,NA,"1997-02-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,52,174283,-41126
2479,NA,"1993-10-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,137,174283,-41126
2480,NA,"1997-09-07","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,45,174283,-41126
2481,NA,"1995-10-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,21,174283,-41126
2482,NA,"1994-02-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,130,174283,-41126
2483,NA,"1996-09-29","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,56,174283,-41126
2484,NA,"1993-01-03","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,147,174283,-41126
2485,NA,"1997-08-18","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,29,174283,-41126
2486,NA,"1993-02-27","monthly",1,0,24516,2043,12,"expired",FALSE,"T",87400,0,198,174283,-41126
2487,NA,"1995-10-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,99,174283,-41126
2488,NA,"1993-04-06","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,139,174283,-41126
2489,NA,"1993-03-09","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,141,174283,-41126
2490,NA,"1995-02-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,97,174283,-41126
2491,NA,"1996-03-01","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,75,174283,-41126
2492,NA,"1997-09-01","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,33,174283,-41126
2493,NA,"1993-03-29","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,174,174283,-41126
2494,NA,"1994-04-23","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,113,174283,-41126
2495,NA,"1997-03-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,18,174283,-41126
2496,NA,"1994-05-21","monthly",2,0,165120,2752,60,"current",FALSE,"T",87400,0,129,174283,-41126
2497,NA,"1993-03-16","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,152,174283,-41126
2498,NA,"1996-03-01","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,74,174283,-41126
2499,NA,"1996-02-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,88,174283,-41126
2500,NA,"1995-10-26","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,60,174283,-41126
2501,NA,"1994-02-26","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,118,174283,-41126
2502,NA,"1996-10-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,54,174283,-41126
2503,NA,"1993-03-05","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,153,174283,-41126
2504,NA,"1993-12-09","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,123,174283,-41126
2505,NA,"1996-05-16","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,59,174283,-41126
2506,NA,"1996-07-12","after every transaction",1,1,NA,NA,NA,NA,NA,"F",87400,0,79,174283,-41126
2507,NA,"1996-12-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,60,174283,-41126
2508,NA,"1993-03-14","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,135,174283,-41126
2509,NA,"1997-06-13","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,56,174283,-41126
2510,NA,"1993-08-28","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,129,174283,-41126
2511,NA,"1994-05-01","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,117,174283,-41126
2513,NA,"1993-07-22","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,145,174283,-41126
2514,NA,"1995-08-13","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,82,174283,-41126
2515,NA,"1995-10-24","monthly",1,1,NA,NA,NA,NA,NA,"F",87400,0,65,174283,-41126
2516,NA,"1995-11-16","monthly",1,0,466608,9721,48,"current",FALSE,"T",87400,0,84,174283,-41126
2517,NA,"1996-11-10","after every transaction",1,0,NA,NA,NA,NA,NA,"F",87400,0,51,174283,-41126
2519,NA,"1993-01-15","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,140,174283,-41126
2520,NA,"1995-07-25","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,86,174283,-41126
2521,NA,"1995-05-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,87,174283,-41126
2522,NA,"1996-01-21","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,75,174283,-41126
2523,NA,"1993-05-11","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,152,174283,-41126
2524,NA,"1994-12-19","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,94,174283,-41126
2525,NA,"1995-05-08","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,101,174283,-41126
2526,NA,"1996-07-04","monthly",1,0,NA,NA,NA,NA,NA,"F",87400,0,61,174283,-41126
2527,NA,"1993-03-19","monthly",2,0,NA,NA,NA,NA,NA,"F",87400,0,194,174283,-41126
